structure_number,latitude,longitude,year_built,hwb_class,material,gmpe_model,sa1s_used,replacement_cost_usd,repair_cost_usd,p_none,p_none,p_slight,p_slight,p_moderate,p_moderate,p_extensive,p_extensive,p_complete,p_complete,predicted_ds,obs
53 0246,34.06333333,-118.2466667,1948.0,HWB5,concrete,CY14,0.428017465597012,13508274.78,72385.78570942595,1.0,0.8287475701943154,0.0,0.16700309705838595,0.0,0.004198829424314395,0.0,5.0502783692675444e-05,0.0,5.392914731060293e-10,none,none
53 0255,34.11,-118.2483333,1961.0,HWB1,steel,CY14,0.497995720549881,54141034.14720001,9293.092504338221,1.0,0.994490699523089,0.0,0.005382118718470262,0.0,0.0001271353331377418,0.0,4.640429088271083e-08,0.0,2.1012090906684016e-11,none,none
53 0256,34.105,-118.2483333,1961.0,HWB3,concrete,CY14,0.479852529300602,3091888.8,2.7327115010999623e-05,1.0,0.9999999997056138,0.0,2.942517112581778e-10,0.0,1.3434234175350892e-13,0.0,1.0113147493605054e-16,0.0,1.1146078681880031e-23,none,none
53 0273,33.95166667,-118.1733333,1950.0,HWB5,steel,CY14,0.325793119918877,18076945.887,5637.418405113409,1.0,0.9896588612983357,0.0,0.010308940875842982,0.0,3.2122870036194275e-05,0.0,7.49557424273015e-08,0.0,4.2663878791346556e-14,none,none
53 0274,33.95,-118.1616667,1933.0,HWB5,steel,CY14,0.321695797586168,17502257.2725,4603.780502949346,1.0,0.9912733290498497,0.0,0.008702069036329741,0.0,2.4548862414779428e-05,0.0,5.305137945013021e-08,0.0,2.6337403060982367e-14,none,none
53 0276,34.11833333,-118.165,1939.0,HWB5,concrete,CY14,0.360251089394689,21064860.0162,22415.379044854966,1.0,0.9649327729939267,0.0,0.034828773469517606,0.0,0.0002374363258369149,0.0,1.0172090070230915e-06,0.0,1.7118000754949087e-12,none,none
53 0279,33.87666667,-118.0133333,1934.0,HWB3,concrete,CY14,0.239495083356339,4068284.220000001,2.5130521127382604e-17,1.0,1.0,0.0,2.0590050580347278e-22,0.0,2.0515390031092968e-27,0.0,6.72261309665411e-32,0.0,1.835176231692418e-41,none,none
53 0283,34.105,-118.2483333,1961.0,HWB3,concrete,CY14,0.483381303531539,1351350.0,1.5061048942538543e-05,1.0,0.9999999996287886,0.0,3.7103490880856127e-10,0.0,1.7632255784495403e-13,0.0,1.3717506138854783e-16,0.0,1.6102840539475604e-23,none,none
53 0303,34.52,-118.005,1952.0,HWB6,concrete,CY14,0.206793241303066,2838465.63,0.0016349409312741549,1.0,0.99999998080018,0.0,1.9199819573644572e-08,0.0,4.0648331064931984e-16,0.0,1.5684734902035417e-19,0.0,2.1083144411083697e-28,none,none
53 0316,34.01166667,-118.4933333,1926.0,HWB5,concrete,CY14,0.413911886638839,3923094.049875001,16059.803328640715,1.0,0.8679562352736059,0.0,0.12948184448644723,0.0,0.002536929692418078,0.0,2.4990360971514713e-05,0.0,1.8655735661152025e-10,none,none
53 0317,34.08333333,-118.295,1951.0,HWB1,steel,CY14,0.457228046766847,1726725.0,79.25027076860276,1.0,0.9985068974461694,0.0,0.0014710520082447801,0.0,2.204651641354651e-05,0.0,4.028092784746142e-09,0.0,1.0795267319243415e-12,none,none
53 0329,34.09833333,-118.0733333,1937.0,HWB5,concrete,CY14,0.342345452628357,2210105.898,1297.3365356879306,1.0,0.9805832112246321,0.0,0.019327772716386627,0.0,8.873657381244442e-05,0.0,2.794848972315159e-07,0.0,2.7157276418981756e-13,none,none
53 0363,34.37166667,-118.4983333,1969.0,HWB3,concrete,CY14,1.32329023854769,1351350.0,6355.848703732923,1.0,0.8689452406436198,0.0,0.11841606029869067,0.0,0.01181883194328246,0.0,0.0008193636463138166,0.0,5.034680933363809e-07,none,none
53 0365,34.04,-118.595,1940.0,HWB3,concrete,CY14,0.326177972506044,870269.4000000001,5.908906701995252e-12,1.0,0.9999999999999998,0.0,2.2629171996037533e-16,0.0,1.2403691177593889e-20,0.0,1.6414154823629585e-24,0.0,6.477882994240219e-33,none,none
53 0368,34.06333333,-118.215,1960.0,HWB3,steel,CY14,0.348338963643843,41796469.9152,4.041112864839715e-09,1.0,0.9999999999999968,0.0,3.222173439528903e-15,0.0,2.5365067267988433e-19,0.0,4.5153874752244864e-23,0.0,3.1439140734471825e-31,none,moderate
53 0382,34.065,-118.2433333,1939.0,HWB4,concrete,CY14,0.43640989849777,3566062.650150001,1.3887387448404435e-06,1.0,0.9999999999870248,0.0,1.2971657454918384e-11,0.0,3.5224667277355945e-15,0.0,1.7308295813823252e-18,0.0,8.423925588817802e-26,none,none
53 0387,34.38666667,-118.5683333,1967.0,HWB5,concrete,CY14,1.26123899939568,0.0,0.0,0.0,4.210297123496964e-06,0.0,0.0027828072951293636,0.0,0.06206521900759898,1.0,0.6912738789863497,0.0,0.24387388441379848,extensive,moderate
53 0389,34.03666667,-118.17,1967.0,HWB7,prestressed_concrete,CY14,0.296892524910621,14459895.45,9.255146961510467e-05,1.0,0.9999999997866479,0.0,2.1335208375680785e-10,0.0,4.201455009933884e-18,0.0,1.1423873030912145e-24,0.0,2.076900129348274e-35,none,none
53 0392,34.05166667,-118.2216667,1906.0,HWB7,concrete,CY14,0.34702684324577,6161183.028000001,0.004307775974198887,1.0,0.9999999766940045,0.0,2.3305992734441686e-08,0.0,2.7746516175258584e-15,0.0,2.5754268629922755e-21,0.0,2.523080446061929e-31,none,none
53 0405,34.05333333,-118.2266667,1944.0,HWB7,concrete,CY14,0.365375495149801,138379861.62,0.40018010222842276,1.0,0.9999999036035172,0.0,9.639646207124241e-08,0.0,2.075492938563294e-14,0.0,2.8880148836790174e-20,0.0,4.932097507695916e-30,none,none
53 0407,34.11833333,-118.59,1927.0,HWB16,concrete,CY14,0.457834983794095,339073.98525,3.073724421418217e-08,1.0,0.999999999998868,0.0,0.0,0.0,1.13148670067313e-12,0.0,5.26465004998783e-16,0.0,5.278444263721859e-22,none,none
53 0426,34.08666667,-118.21,1940.0,HWB5,concrete,CY14,0.361707539266119,5247724.482000002,5839.4832763359955,1.0,0.9633427369493547,0.0,0.03640014475601848,0.0,0.00025599459472844065,0.0,1.1236979234522657e-06,0.0,1.974917650492645e-12,none,none
53 0427,34.09333333,-118.2033333,1939.0,HWB5,concrete,CY14,0.362936572162117,3820861.044,4413.392271019318,1.0,0.9619607485694006,0.0,0.037765396579142,0.0,0.0002726334145263418,0.0,1.2214347045127893e-06,0.0,2.2264889709708395e-12,none,none
53 0428,34.10166667,-118.195,1939.0,HWB7,concrete,CY14,0.366396437031127,2407114.710000001,0.007503669908135171,1.0,0.999999896090437,0.0,1.0390953989179732e-07,0.0,2.3101459723001862e-14,0.0,3.2857652931408236e-20,0.0,5.7827773209314086e-30,none,none
53 0429,34.10333333,-118.19,1939.0,HWB5,concrete,CY14,0.362996974763333,3549401.856,4107.323318555918,1.0,0.9618918703401893,0.0,0.03783342817017304,0.0,0.00027347505360030694,0.0,1.226433797767314e-06,0.0,2.2396078299563155e-12,none,none
53 0430,34.10666667,-118.185,1939.0,HWB7,concrete,CY14,0.36589256434916,9756038.892600002,0.02930795739302621,1.0,0.9999998998639132,0.0,1.0013606482656871e-07,0.0,2.191329085305762e-14,0.0,3.083259895193112e-20,0.0,5.34644698639652e-30,none,none
53 0433,34.11833333,-118.1633333,1938.0,HWB15,concrete,CY14,0.359341088575693,3340699.362,1.0608840624354276e-07,1.0,0.999999999999873,0.0,0.0,0.0,0.0,0.0,1.270253324334941e-13,0.0,1.3317253369502133e-20,none,none
53 0434,34.11833333,-118.1616667,1938.0,HWB3,concrete,CY14,0.359983548125666,2233916.685000001,7.836476340679553e-10,1.0,0.9999999999999883,0.0,1.1690236388452394e-14,0.0,1.1027901996324512e-18,0.0,2.2769166257335584e-22,0.0,2.105801745945878e-30,none,none
53 0435,34.11833333,-118.16,1939.0,HWB5,concrete,CY14,0.357306119011134,2470943.475,2398.2114812295868,1.0,0.9679930597753956,0.0,0.03180262349198502,0.0,0.00020348704021660915,0.0,8.29691124557033e-07,0.0,1.2781669693938232e-12,none,none
53 0436,34.11833333,-118.1566667,1939.0,HWB5,concrete,CY14,0.355052032834058,1723061.34,1556.2864970351181,1.0,0.9701989677301878,0.0,0.0296198567481897,0.0,0.00018046723719116367,0.0,7.082834121214718e-07,0.0,1.0192618124745013e-12,none,none
53 0437,34.11833333,-118.1566667,1940.0,HWB3,concrete,CY14,0.361403636779293,1970898.93,8.05299566568128e-10,1.0,0.9999999999999863,0.0,1.36163327390947e-14,0.0,1.312610825329308e-18,0.0,2.7586652476956844e-22,0.0,2.6395490755794887e-30,none,none
53 0438,34.11833333,-118.1516667,1940.0,HWB3,concrete,CY14,0.356112067633722,1723061.34,3.9681071570175576e-10,1.0,0.9999999999999923,0.0,7.674646963644094e-15,0.0,6.821686976977375e-19,0.0,1.3414454350954293e-22,0.0,1.1300644059924751e-30,none,none
53 0440,34.11833333,-118.1483333,1940.0,HWB5,concrete,CY14,0.349466294667319,3199095.9,2403.888299520036,1.0,0.9751776121369397,0.0,0.024688885851075426,0.0,0.0001330275508168695,0.0,4.7446059245220564e-07,0.0,5.755703879086405e-13,none,none
53 0442,34.03666667,-118.1666667,1967.0,HWB5,concrete,CY14,0.293189999740758,9937107.18,671.97997505959,1.0,0.9977509846600339,0.0,0.002245971262250783,0.0,3.0403399444374777e-06,0.0,3.737770265103704e-09,0.0,6.799656328759559e-16,none,none
53 0445,34.11166667,-118.1783333,1940.0,HWB1,concrete,CY14,0.367117729051801,5327562.240000001,3.8405104989351493,1.0,0.9999761533962096,0.0,2.373706211688809e-05,0.0,1.0953834266960347e-07,0.0,3.330584071924411e-12,0.0,2.306007201801452e-16,none,none
53 0446,34.03333333,-118.1833333,1965.0,HWB5,concrete,CY14,0.304001688345742,1351350.0,158.92781169704216,1.0,0.9960915908507313,0.0,0.003901357363425133,0.0,7.040994725369506e-06,0.0,1.0791115281154732e-08,0.0,2.905626258425161e-15,none,none
53 0455,34.19166667,-118.605,1962.0,HWB7,concrete,CY14,0.68839458800134,0.0,0.0,1.0,0.9792736146603801,0.0,0.02072069144169043,0.0,5.6927908342845585e-06,0.0,1.1070950521521582e-09,0.0,1.7052079974960634e-16,none,none
53 0466,34.12833333,-118.3466667,1940.0,HWB5,concrete,CY14,0.528925445263941,4333374.045,84900.98218116823,1.0,0.45652597209036194,0.0,0.48563445717779996,0.0,0.05551030407578136,0.0,0.0023290325574449786,0.0,2.340986117368605e-07,slight,none
53 0468,34.115,-118.335,1940.0,HWB5,concrete,CY14,0.55079453509617,3713041.332,87874.68355198033,1.0,0.3776108548074728,0.0,0.5371392387596056,0.0,0.08094501285460254,0.0,0.004304232305147111,0.0,6.612731719844797e-07,slight,none
53 0489,34.06166667,-118.1633333,1938.0,HWB7,concrete,CY14,0.304382710636571,0.0,0.0,1.0,0.9999999995302238,0.0,4.697761639104591e-10,0.0,1.2335916603517839e-17,0.0,4.0813040605726925e-24,0.0,9.71091353549092e-35,none,none
53 0490,34.20333333,-118.405,1968.0,HWB5,concrete,CY14,0.958472460085674,15654232.9944,2897877.969903011,1.0,0.0010292610915971778,0.0,0.07983295714366623,0.0,0.3623921789760792,0.0,0.537352153186182,0.0,0.019393449602475313,extensive,moderate
53 0504,34.07333333,-118.2316667,1942.0,HWB3,concrete,CY14,0.429128587276921,1351350.0,2.9566681065176297e-07,1.0,0.9999999999927099,0.0,7.288302423258088e-12,0.0,1.8047554984539503e-15,0.0,8.221532387341456e-19,0.0,3.4612865816513436e-26,none,none
53 0527,34.10166667,-118.2483333,1961.0,HWB3,concrete,CY14,0.470286540699133,1351350.0,6.271981145553249e-06,1.0,0.9999999998453967,0.0,1.545401342383858e-10,0.0,6.319746291533379e-14,0.0,4.345916505957507e-17,0.0,4.027400222593829e-24,none,none
53 0533,34.08166667,-118.2233333,1940.0,HWB3,concrete,CY14,0.389924482192273,1351350.0,9.718357170034469e-09,1.0,0.9999999999997603,0.0,2.396261049013983e-13,0.0,3.5071943328537254e-17,0.0,1.0379634320817819e-20,0.0,1.9128800673736493e-28,none,none
53 0534,34.025,-118.0716667,1952.0,HWB5,concrete,CY14,0.312559118890614,11743681.95,2068.701336378536,1.0,0.9941502286522816,0.0,0.005836626942491469,0.0,1.3120600212863926e-05,0.0,2.3805005322480027e-08,0.0,8.655201522367924e-15,none,none
53 0535,34.195,-118.3266667,1942.0,HWB7,concrete,CY14,0.845824624951854,1351350.0,6368.392089025221,1.0,0.8435662306860836,0.0,0.15604298561635044,0.0,0.0003904154986476751,0.0,3.68198409508868e-07,0.0,5.088173644621513e-13,none,none
53 0539,34.06833333,-118.2383333,1942.0,HWB10,steel,CY14,0.439943108098508,1726725.0,0.005471325081488564,1.0,0.999999894379977,0.0,1.0561975619671893e-07,0.0,2.6663150889716896e-13,0.0,1.0188460458124529e-16,0.0,7.52656005593119e-23,none,none
53 0540,34.07,-118.2366667,1942.0,HWB5,concrete,CY14,0.443083813322184,1351350.0,9364.77733779093,1.0,0.7812001587106718,0.0,0.2118261183548864,0.0,0.006872195882977609,0.0,0.00010152548378875868,0.0,1.567675458944952e-09,none,none
53 0541,34.07333333,-118.2316667,1942.0,HWB5,concrete,CY14,0.429024720215152,1351350.0,7373.8522118631045,1.0,0.8257428419058224,0.0,0.1698585563769131,0.0,0.0043455968380839245,0.0,5.300429879998279e-05,0.0,5.803806880025574e-10,none,none
53 0542,34.075,-118.2316667,1942.0,HWB7,concrete,CY14,0.432471013120777,1351350.0,0.2598035318398926,1.0,0.9999935915223371,0.0,6.4084681443948836e-06,0.0,9.518400677447005e-12,0.0,4.970257374550119e-17,0.0,5.220843891192227e-26,none,none
53 0552,33.82833333,-118.14,1941.0,HWB7,concrete,CY14,0.263356066211834,0.0,0.0,1.0,0.9999999999961291,0.0,3.870855750637528e-12,0.0,1.9054419407789277e-20,0.0,2.0144511507506612e-27,0.0,1.0030497882429429e-38,none,none
53 0553,33.83,-118.1416667,1941.0,HWB5,concrete,CY14,0.264744048857233,0.0,0.0,1.0,0.9995977328849579,0.0,0.00040202642732081436,0.0,2.4052915528579337e-07,0.0,1.5856595966205564e-10,0.0,9.534636115469188e-18,none,none
53 0555,34.05166667,-118.2233333,1947.0,HWB3,concrete,CY14,0.352129298204975,1351350.0,2.0026920845545165e-10,1.0,0.9999999999999951,0.0,4.938877702095345e-15,0.0,4.126513793619531e-19,0.0,7.713274718842616e-23,0.0,5.896540645467575e-31,none,none
53 0556,34.05166667,-118.2233333,1944.0,HWB3,concrete,CY14,0.352051804032878,1351350.0,1.9854292186725358e-10,1.0,0.9999999999999951,0.0,4.896306736186724e-15,0.0,4.085992897956577e-19,0.0,7.629956318123425e-23,0.0,5.821772628289862e-31,none,none
53 0559,34.1,-118.2483333,1961.0,HWB7,concrete,CY14,0.457320930072188,1351350.0,0.897862422321508,1.0,0.9999778528084311,0.0,2.2147129373137125e-05,0.0,6.219521160337111e-11,0.0,5.029234577549065e-16,0.0,9.638443284461766e-25,none,none
53 0560,33.81333333,-118.1366667,1958.0,HWB5,concrete,CY14,0.261726281345957,0.0,0.0,1.0,0.9996734561890656,0.0,0.00032636563885899615,0.0,1.780626436200185e-07,0.0,1.094317914441503e-10,0.0,5.8098034853201285e-18,none,none
53 0562,34.10333333,-118.25,1961.0,HWB5,concrete,CY14,0.475740227532397,1351350.0,14949.491634439855,1.0,0.6630084651662858,0.0,0.31926079096916776,0.0,0.017340496721553668,0.0,0.0003902343168957965,0.0,1.2826097090784423e-08,none,none
53 0567,34.1,-118.2483333,1961.0,HWB1,steel,CY14,0.46549364571981,1726725.0,105.9320632273394,1.0,0.9980089329326834,0.0,0.0019587596891677854,0.0,3.230055035952298e-05,0.0,6.825746958300678e-09,0.0,2.0422760667604452e-12,none,none
53 0570,34.1,-118.2483333,1961.0,HWB5,concrete,CY14,0.462944887705409,1351350.0,12609.838927948971,1.0,0.7112388666147813,0.0,0.27619516655562454,0.0,0.012329770154595623,0.0,0.00023619086141675366,0.0,5.813581802962395e-09,none,none
53 0571,34.07166667,-118.075,1953.0,HWB15,steel,CY14,0.333797733784767,1726725.0,3.291147836164699e-09,1.0,0.9999999999999923,0.0,0.0,0.0,0.0,0.0,7.624021540406027e-15,0.0,3.981961806176761e-22,none,none
53 0577,34.10333333,-118.2466667,1961.0,HWB5,concrete,CY14,0.47331809524442,0.0,0.0,1.0,0.6722769615031586,0.0,0.3110781314706924,0.0,0.01628920060800412,0.0,0.00035569534286898196,0.0,1.1075275839295437e-08,none,none
53 0579,34.185,-118.1783333,1974.0,HWB5,concrete,CY14,0.387768636574662,36461098.674,83156.4334871724,1.0,0.9254902297930668,0.0,0.0736218458556749,0.0,0.0008820428999238534,0.0,5.881429505530972e-06,0.0,2.1828926984189187e-11,none,none
53 0580,33.82166667,-118.1366667,1941.0,HWB3,concrete,CY14,0.260346269332958,0.0,0.0,1.0,1.0,0.0,1.114712424406706e-20,0.0,1.761657842529998e-25,0.0,8.420527413543098e-30,0.0,4.733402758852693e-39,none,none
53 0582,34.04833333,-118.22,1947.0,HWB5,concrete,CY14,0.340756485807636,6965040.33225,3861.6550267058574,1.0,0.981655457890376,0.0,0.01826342973534776,0.0,8.086474470575563e-05,0.0,2.4762934163962475e-07,0.0,2.28845419942796e-13,none,none
53 0583,34.04333333,-118.22,1947.0,HWB5,concrete,CY14,0.340804668974961,4860715.859999999,2699.644047072354,1.0,0.981623629110012,0.0,0.018295028361269387,0.0,8.109398479591462e-05,0.0,2.485436926452236e-07,0.0,2.300409201530064e-13,none,none
53 0592,34.065,-118.245,1948.0,HWB5,concrete,CY14,0.421765798257359,2947564.62,14068.915419894072,1.0,0.8467980172936078,0.0,0.1497883863813379,0.0,0.0033763920049431667,0.0,3.720398058597214e-05,0.0,3.395250845682627e-10,none,none
53 0593,33.91833333,-118.08,1954.0,HWB5,concrete,CY14,0.271923555955691,7187898.217499999,139.62401960546066,1.0,0.9993533057339751,0.0,0.0006462146042290597,0.0,4.792896539502977e-07,0.0,3.7214187846197813e-10,0.0,2.99201633922619e-17,none,none
53 0594,33.91166667,-118.0716667,1954.0,HWB5,concrete,CY14,0.265024021647707,6541524.990000001,80.54439256597597,1.0,0.999589987112681,0.0,0.00040976547201871934,0.0,2.472512452747881e-07,0.0,1.6405498183285775e-10,0.0,9.978575585128466e-18,none,none
53 0595,34.03666667,-118.22,1932.0,HWB15,steel,CY14,0.333885991731684,106782987.8115,2.056412659536425e-07,1.0,0.9999999999999923,0.0,0.0,0.0,0.0,0.0,7.703145495320567e-15,0.0,4.0333564899231326e-22,none,none
53 0596,34.03333333,-118.22,1948.0,HWB5,concrete,CY14,0.330364898818514,7890757.875000001,2955.90537704423,1.0,0.9875856856123423,0.0,0.01237120458022832,0.0,4.300063020332825e-05,0.0,1.0917715379570133e-07,0.0,7.223359348413237e-14,none,none
53 0597,34.03166667,-118.2183333,1947.0,HWB7,concrete,CY14,0.339654628407883,24844040.0208,0.009431377559903755,1.0,0.9999999873458905,0.0,1.2654108340864062e-08,0.0,1.1765694349010703e-15,0.0,9.224417007086048e-22,0.0,7.168134314755207e-32,none,none
53 0598,34.03166667,-118.2166667,1948.0,HWB15,concrete,CY14,0.334224773993929,7567650.09,1.5162237837722963e-08,1.0,0.999999999999992,0.0,0.0,0.0,0.0,0.0,8.014236626290881e-15,0.0,4.236671955702245e-22,none,none
53 0599,34.03166667,-118.215,1948.0,HWB10,concrete,CY14,0.329591476433142,14034083.2632,6.918680610349018e-06,1.0,0.9999999999835669,0.0,1.6433036254520295e-11,0.0,2.3493712036677286e-18,0.0,2.148112715046483e-22,0.0,1.7292130295012576e-29,none,none
53 0600,34.02833333,-118.2116667,1948.0,HWB15,concrete,CY14,0.340586228154375,5991345.359999999,2.494527458162928e-08,1.0,0.9999999999999833,0.0,0.0,0.0,0.0,0.0,1.665420153819898e-14,0.0,1.0521895452724963e-21,none,none
53 0601,34.02666667,-118.2083333,1948.0,HWB5,concrete,CY14,0.348018228120106,8472423.959999999,6061.55651496331,1.0,0.9763594430258433,0.0,0.02351743475956038,0.0,0.00012269543784878376,0.0,4.2677625247680477e-07,0.0,4.950703433679887e-13,none,none
53 0602,34.025,-118.2016667,1947.0,HWB28,concrete,CY14,0.359240110951428,5593372.785,1.8108388281789192e-09,1.0,0.9999999999999892,0.0,1.0788888578892993e-14,0.0,1.0062524993104717e-18,0.0,2.0583217988976399e-22,0.0,1.8699626344043823e-30,none,none
53 0603,34.02333333,-118.1966667,1948.0,HWB3,concrete,CY14,0.35489732439693,3462023.565,6.975824150022236e-10,1.0,0.9999999999999933,0.0,6.71495609180918e-15,0.0,5.857484698279066e-19,0.0,1.1342297530461573e-22,0.0,9.277254162290231e-31,none,none
53 0604,34.02,-118.1916667,1948.0,HWB5,concrete,CY14,0.353880456102014,8036748.720000001,6988.888426014656,1.0,0.971299959496042,0.0,0.028529953311545387,0.0,0.00016943532964216633,0.0,6.518618651737942e-07,0.0,9.052660109877673e-13,none,none
53 0606,34.02,-118.1783333,1951.0,HWB3,concrete,CY14,0.314758622656771,18666505.6578,2.8721643481717674e-11,1.0,1.0,0.0,5.128292994269461e-17,0.0,2.3097584617599458e-21,0.0,2.6024152871427644e-25,0.0,7.548670287703815e-34,none,none
53 0607,34.01833333,-118.175,1951.0,HWB5,concrete,CY14,0.303268211355462,6049543.5,686.3206650953583,1.0,0.9962295139547689,0.0,0.0037638120396071614,0.0,6.663941361090157e-06,0.0,1.0064260181744883e-08,0.0,2.6399772157450496e-15,none,none
53 0609,34.08,-118.2916667,1949.0,HWB15,concrete,CY14,0.453280009146034,21864113.271,0.0020446621040258947,1.0,0.9999999996259338,0.0,0.0,0.0,0.0,0.0,3.7406583588593395e-10,0.0,3.499968400558743e-16,none,none
53 0611,34.08,-118.2866667,1949.0,HWB5,concrete,CY14,0.442547537367883,1351350.0,9284.049499202029,1.0,0.7829832616845707,0.0,0.21015975171017906,0.0,0.006757863742408693,0.0,9.912135190214198e-05,0.0,1.5109393981344308e-09,none,none
53 0612,34.08,-118.2866667,1949.0,HWB5,concrete,CY14,0.441069593028709,10503205.713,70445.0060768019,1.0,0.7878647307294866,0.0,0.2055918146337648,0.0,0.006450697713036994,0.0,9.275555929945235e-05,0.0,1.3644120948980589e-09,none,none
53 0613,34.07833333,-118.2833333,1948.0,HWB28,concrete,CY14,0.432373327996639,17367550.2,4.923224514415894e-06,1.0,0.999999999990555,0.0,9.442578787871357e-12,0.0,2.4367965841736223e-15,0.0,1.148343983488764e-18,0.0,5.1588460091119934e-26,none,none
53 0614,34.07666667,-118.2766667,1947.0,HWB5,concrete,CY14,0.420679086324633,3352023.675,15671.770154066997,1.0,0.8498280607594207,0.0,0.14688861718219068,0.0,0.0032480776172844053,0.0,3.524412820774191e-05,0.0,3.1289644292013025e-10,none,none
